875,2,3,2,2,1,2,2
876,1,1,4,2,3,1,1
877,4,4,1,1,2,3,1
878,1,1,1,1,2,1,1
879,2,3,3,3,2,1,2
880,4,1,3,3,1,3,1
881,3,3,2,1,3,2,1
882,2,1,2,3,2,3,1
883,2,4,3,3,2,3,1
884,1,1,2,1,3,3,1
885,3,2,3,3,2,1,2
886,4,1,2,1,2,2,1
887,2,1,4,2,2,3,1
888,2,2,3,2,1,3,1
889,3,3,2,3,1,2,2
890,4,2,2,2,1,1,2
891,2,3,4,3,1,2,2
892,1,4,3,3,1,2,2
893,1,4,2,3,1,1,1
894,3,1,4,3,3,3,1
895,3,4,2,3,3,2,3
896,2,1,2,3,3,3,1
897,1,1,1,2,2,2,1
898,3,3,1,1,1,3,1
899,1,1,4,1,2,3,1
900,2,4,2,3,1,1,1
901,2,1,2,2,1,2,1
902,1,1,3,3,1,2,1
903,2,1,3,1,2,3,1
904,4,4,2,1,1,3,1
905,1,4,2,3,1,3,1
906,1,4,4,3,3,1,2
907,1,2,1,1,2,3,1
908,3,3,3,1,1,1,1
909,3,1,1,1,3,3,1
910,2,2,1,3,1,1,1
911,4,4,1,2,2,3,1
912,3,1,4,3,3,1,2
913,3,4,4,3,1,2,4
914,1,3,2,1,2,1,1
915,4,2,4,1,3,3,1
916,1,2,1,2,2,3,1
917,3,3,2,3,3,2,3
918,1,2,3,3,2,1,1
919,4,4,3,2,1,2,4
920,2,1,3,2,1,3,1
921,2,4,2,1,3,3,1
922,1,1,1,2,3,3,1
923,3,2,2,2,2,2,2
924,3,2,3,2,2,2,2
925,4,2,2,2,1,2,2
926,2,2,1,2,3,2,2
927,2,3,3,3,1,1,1
928,4,4,3,1,3,3,1
929,1,1,1,3,3,1,1
930,3,2,2,1,3,2,1
931,2,3,2,3,2,3,1
932,1,4,3,3,3,3,1
933,2,3,3,3,2,3,1
934,4,2,2,2,1,3,1
935,2,1,4,2,2,1,1
936,3,3,2,3,3,3,1
937,4,4,1,1,1,3,1
938,4,1,2,2,1,2,2
939,3,3,1,1,2,2,1
940,4,2,4,3,3,3,1
941,3,2,1,1,2,1,1
942,1,2,1,2,1,2,1
943,4,4,1,2,3,3,1
944,3,4,1,2,1,1,2
945,4,2,3,2,3,3,1
946,2,2,2,2,2,1,1
947,4,4,1,3,2,1,2
948,4,2,3,1,2,3,1
949,2,4,1,1,1,1,1
950,4,4,2,1,2,3,1
951,4,2,1,1,1,2,1
952,3,2,3,1,1,3,1
953,2,4,4,2,3,2,2
954,4,3,4,1,2,1,1
955,4,1,2,2,2,2,2
956,4,3,1,1,3,1,1
957,1,2,2,3,2,1,1
958,3,2,3,2,3,2,2
959,2,3,3,1,2,1,1
960,3,2,3,3,2,3,1
961,1,3,1,3,1,3,1
962,4,4,1,2,3,2,3
963,3,3,1,2,1,1,2
964,1,3,4,1,3,1,1
965,3,4,4,3,2,2,3
966,3,4,1,3,2,1,2
967,4,4,3,3,3,3,1
968,2,2,2,3,1,3,1
969,3,3,4,3,1,2,2
970,2,1,4,3,2,2,1
971,1,3,3,1,1,1,1
972,1,1,1,1,2,2,1
973,3,2,1,3,1,3,1
974,2,4,1,1,3,3,1
975,1,2,3,1,3,2,1
976,3,4,4,1,2,2,1
977,3,2,4,3,2,1,2
978,4,4,3,3,1,1,2
979,2,3,4,1,1,2,1
980,3,1,1,3,1,3,1
981,1,3,1,3,1,2,1
982,4,3,3,3,1,1,2
983,4,3,3,1,3,3,1
984,2,2,1,2,1,3,1
985,1,1,3,3,2,2,1
986,2,4,3,2,2,2,2
987,3,2,1,1,2,3,1
988,1,1,3,2,2,2,1
989,3,4,1,2,2,2,4
990,3,4,1,3,1,3,1
991,2,4,4,2,1,2,2
992,1,4,2,1,2,2,1
993,3,2,4,3,3,1,2
994,2,4,1,3,1,1,1
995,4,3,1,1,1,1,1
996,2,2,1,3,2,3,1
997,4,1,3,1,3,2,1
998,3,2,3,3,3,3,1
999,3,1,1,2,2,3,1
1000,1,2,1,3,3,3,1
1001,1,1,3,2,2,1,1
1002,1,3,3,2,2,1,2
1003,2,3,3,2,2,1,2
1004,2,2,3,2,2,2,2
1005,1,1,2,3,1,2,1
1006,2,4,2,1,3,2,1
1007,3,4,3,1,2,3,1
1008,1,4,1,1,3,2,1
1009,3,1,4,1,1,1,1
1010,3,2,4,2,2,3,1
1011,4,4,2,1,3,1,1
1012,1,4,2,2,3,1,2
1013,4,4,1,3,1,2,1
1014,3,1,3,1,2,2,1
1015,1,4,4,2,1,2,2
1016,4,3,4,1,1,3,1
1017,3,1,2,1,1,3,1
1018,1,2,1,1,2,2,1
1019,2,3,4,1,2,1,1
1020,3,1,4,3,3,2,2
1021,3,4,3,1,1,2,1
1022,4,1,1,3,3,2,2
1023,1,4,2,2,3,2,2
1024,2,2,3,3,2,2,2
1025,1,2,2,1,3,1,1
1026,3,3,2,1,2,1,1
1027,4,4,3,1,3,2,1
1028,4,4,1,2,1,2,4
1029,1,1,4,3,1,2,1
1030,1,3,2,3,3,1,2
1031,4,3,4,2,1,1,2
1032,3,2,1,3,1,2,1
1033,1,4,2,3,3,2,2
1034,4,3,1,2,2,2,4
1035,2,3,2,1,1,2,1
1036,3,1,2,1,1,2,1
1037,3,2,4,3,3,2,2
1038,3,3,1,2,1,3,1
1039,4,3,3,1,1,1,1
1040,1,2,4,3,1,2,1
1041,1,1,3,3,2,3,1
1042,4,3,2,3,3,2,3
1043,3,1,1,1,2,2,1
1044,1,2,2,1,3,3,1
1045,2,2,2,1,1,3,1
1046,1,4,3,2,3,1,2
1047,2,4,3,2,1,1,1
1048,2,4,3,3,1,1,1
1049,2,2,1,3,3,1,2
1050,3,4,4,1,3,1,1
1051,1,4,1,2,2,1,1
1052,2,2,2,2,2,2,2
1053,4,4,1,2,2,2,4
1054,4,4,2,2,2,1,2
1055,1,2,4,3,3,3,1
1056,3,3,4,1,1,2,1
1057,4,1,3,2,2,2,2
1058,1,3,2,1,1,3,1
1059,2,3,2,1,1,1,1
1060,4,4,2,2,1,3,1
1061,3,1,3,2,1,1,1
1062,1,3,4,2,1,1,1
1063,3,3,4,2,1,2,2
1064,2,1,4,2,1,3,1
1065,3,2,4,3,2,3,1
1066,1,2,4,3,1,1,1
1067,4,4,3,1,1,3,1
1068,2,2,4,1,2,3,1
1069,1,1,1,1,1,2,1
1070,4,1,2,1,2,1,1
1071,4,4,3,2,2,2,3
1072,1,2,4,2,1,1,1
1073,1,3,1,2,2,1,1
1074,3,2,2,3,2,2,2
1075,2,1,4,3,3,1,1
1076,1,2,2,3,3,3,1
1077,4,4,2,2,1,1,2
1078,2,1,3,1,3,1,1
1079,4,3,3,3,3,1,4
1080,2,2,4,1,3,3,1
1081,4,1,1,1,2,1,1
1082,4,3,3,1,3,2,1
1083,1,3,3,3,1,2,2
1084,2,1,3,2,1,2,1
1085,2,4,4,1,3,2,1
1086,4,2,1,3,1,3,1
1087,1,4,1,1,1,2,1
1088,1,2,1,2,3,1,1
1089,4,3,4,2,1,2,4
1090,1,2,4,3,2,3,1
1091,1,1,4,1,2,1,1
1092,3,1,2,3,3,3,1
1093,1,2,4,2,3,2,1
1094,2,4,3,1,1,3,1
1095,3,4,3,3,2,1,4
1096,4,2,2,2,2,3,1
1097,2,3,3,3,3,3,1
1098,1,3,2,2,3,3,1
1099,4,2,1,2,2,3,1
1100,3,4,3,1,3,3,1
1101,3,1,4,3,1,1,1
1102,1,1,4,2,1,3,1
1103,4,4,2,3,3,3,1
1104,1,4,2,2,1,3,1
1105,4,3,4,2,2,2,3
1106,2,3,3,3,2,2,2
1107,4,4,2,3,1,1,2
1108,3,4,2,2,1,3,1
1109,2,1,1,2,2,1,1
1110,4,3,1,1,3,3,1
1111,4,4,1,1,3,3,1
1112,4,4,3,1,3,1,1
1113,4,3,3,2,2,1,4
1114,2,1,3,1,3,3,1
1115,4,3,1,3,3,1,4
1116,1,1,2,1,1,3,1
1117,3,4,3,3,1,1,2
1118,4,4,2,1,3,3,1
1119,4,2,4,1,2,2,1
1120,2,1,1,1,2,2,1
1121,3,1,1,3,3,1,2
1122,3,1,1,2,2,2,2
1123,3,3,3,2,3,1,2
1124,3,1,4,2,3,1,2
1125,4,3,2,2,1,2,4
1126,1,3,4,1,3,3,1
1127,2,2,4,3,1,3,1
1128,3,4,1,2,3,1,4
1129,1,4,4,2,1,1,1
1130,3,1,1,1,1,2,1
1131,3,3,1,1,2,1,1
1132,1,2,3,2,2,2,1
1133,2,2,1,1,2,2,1
1134,2,2,4,2,1,1,1
1135,1,1,4,3,2,2,1
1136,3,1,1,1,1,1,1
1137,2,4,1,2,2,1,1
1138,3,3,3,1,2,1,1
1139,1,4,2,3,2,1,2
1140,2,1,3,1,2,2,1
1141,2,4,4,1,1,3,1
1142,3,1,1,1,2,3,1
1143,1,2,2,3,1,3,1
1144,3,2,1,1,1,3,1
1145,1,1,2,3,3,2,1
1146,2,2,1,1,1,3,1
1147,2,2,1,1,2,3,1
1148,1,4,1,3,3,1,2
1149,3,2,3,1,2,1,1
1150,4,3,4,1,1,1,1
1151,4,2,1,3,3,1,2
1152,1,1,4,1,1,2,1
1153,4,1,2,2,2,1,1
1154,1,4,3,1,1,3,1
1155,3,1,4,3,1,2,2
1156,2,2,2,3,2,2,2
1157,3,1,3,3,2,3,1
1158,3,1,3,2,3,1,2
1159,4,2,1,2,2,2,2
1160,1,1,2,2,1,3,1
1161,4,4,2,3,2,3,1
1162,4,4,3,3,2,3,1
1163,4,4,2,2,3,3,1
1164,2,3,4,2,2,3,1
1165,2,2,1,2,2,1,1
1166,1,3,2,3,2,2,2
1167,4,2,4,3,3,2,3
1168,3,3,4,1,2,1,1
1169,2,2,3,1,1,3,1
1170,3,1,3,1,3,2,1
1171,2,4,3,3,3,3,1
1172,2,1,3,3,1,3,1
1173,1,4,3,3,3,2,2
1174,1,3,4,3,3,2,2
1175,2,4,1,3,3,1,2
1176,4,2,3,3,3,2,3
1177,3,3,2,3,1,3,1
1178,1,3,1,3,3,2,2
1179,1,4,3,1,2,1,1
1180,2,2,2,2,2,3,1
1181,1,4,4,1,2,3,1
1182,4,4,4,3,2,3,1
1183,3,1,3,3,3,1,2
1184,1,3,1,2,2,2,2
1185,2,4,1,3,3,2,2
1186,1,2,3,3,1,3,1
1187,1,4,3,1,2,3,1
1188,4,3,4,1,2,2,1
1189,3,2,2,3,3,2,2
1190,1,2,3,3,3,3,1
1191,1,3,1,2,3,2,2
1192,3,1,1,1,2,1,1
1193,1,4,1,1,3,1,1
1194,4,3,2,3,1,2,4
1195,2,4,3,2,3,2,2
1196,3,2,4,1,3,3,1
1197,1,4,3,1,3,3,1
1198,2,4,1,3,1,3,1
1199,4,1,4,2,2,3,1
1200,2,2,1,1,2,1,1
1201,2,1,2,1,2,2,1
1202,1,4,1,3,3,2,2
1203,2,1,2,2,2,3,1
1204,3,4,4,1,2,3,1
1205,2,3,1,1,1,3,1
1206,4,1,4,1,3,2,1
1207,4,4,3,2,3,1,4
1208,4,2,4,2,1,3,1
1209,2,1,2,2,2,2,1
1210,3,1,2,1,2,2,1
1211,4,1,3,1,1,1,1
1212,3,3,4,3,2,3,1
1213,1,1,4,1,3,3,1
1214,4,1,3,3,3,2,2
1215,3,2,4,3,2,2,2
1216,2,2,2,1,2,1,1
1217,3,4,3,2,3,1,4
1218,4,4,2,1,2,1,1
1219,3,1,1,3,3,3,1
1220,4,1,3,1,1,2,1
1221,3,2,1,2,3,3,1
1222,2,1,3,1,3,2,1
1223,1,4,2,1,2,3,1
1224,4,4,1,1,1,1,1
1225,2,2,1,1,1,2,1
1226,3,1,2,2,1,1,1
1227,2,3,2,2,2,1,1
1228,4,1,1,3,3,3,1
1229,1,4,1,3,2,2,2
1230,1,3,4,2,2,1,2
1231,3,3,1,1,2,3,1
1232,4,2,2,1,3,1,1
1233,3,4,1,1,1,3,1
1234,1,3,1,1,2,1,1
1235,2,4,4,2,3,1,2
1236,4,1,1,2,2,1,1
1237,4,1,3,2,1,2,2
1238,1,3,4,2,2,3,1
1239,1,1,3,3,3,1,1
1240,2,4,1,2,1,1,1
1241,1,3,1,2,1,3,1
1242,4,1,2,2,3,3,1
1243,1,2,4,2,2,3,1
1244,2,1,4,2,3,1,1
1245,2,1,4,1,2,3,1
1246,2,2,3,3,3,2,2
1247,3,3,3,2,3,2,3
1248,1,4,1,2,3,2,2
1249,1,1,2,2,3,3,1
1250,1,2,4,3,2,2,1
1251,4,3,2,1,1,1,1
1252,2,2,2,1,1,1,1
1253,4,1,4,2,1,3,1
1254,2,2,2,3,1,2,2
1255,1,2,4,3,1,3,1
1256,1,3,4,2,3,3,1
1257,4,4,4,2,2,2,3
1258,1,3,1,2,1,1,1
1259,2,2,1,2,2,3,1
1260,3,4,3,2,3,3,1
1261,4,1,2,3,1,1,1
1262,4,2,4,1,1,2,1
1263,2,4,1,3,2,2,2
1264,3,3,2,1,3,3,1
1265,4,2,4,2,2,3,1
1266,2,1,1,1,1,1,1
1267,2,4,2,2,3,2,2
1268,1,1,2,2,1,1,1
1269,1,3,2,2,1,2,2
1270,4,4,4,3,3,1,4
1271,4,4,1,1,2,1,1
1272,4,3,2,1,1,3,1
1273,1,4,4,3,3,3,1
1274,4,1,3,3,3,3,1
1275,2,2,1,1,3,3,1
1276,1,1,2,3,3,1,1
1277,1,4,1,3,1,3,1
1278,4,3,3,3,1,3,1
1279,2,2,4,3,1,2,2
1280,3,4,2,1,2,3,1
1281,4,4,2,1,1,1,1
1282,2,3,4,3,2,2,2
1283,3,1,2,2,1,3,1
1284,1,1,2,1,3,2,1
1285,3,3,1,1,3,3,1
1286,2,3,2,1,3,3,1
1287,3,3,4,3,1,3,1
1288,1,3,1,3,2,1,1
1289,4,2,1,2,1,2,2
1290,1,1,4,2,1,2,1
1291,4,2,4,3,3,1,2
1292,2,4,4,1,2,3,1
1293,2,3,3,2,1,2,2
1294,1,2,1,1,1,3,1
1295,4,4,2,2,3,1,4
1296,4,3,1,2,1,3,1
1297,2,2,3,3,1,3,1
1298,3,3,1,2,2,2,2
1299,1,3,4,3,1,2,2
1300,3,1,4,3,1,3,1
1301,2,2,4,3,2,2,2
1302,3,3,1,2,3,2,3
1303,4,2,4,3,2,1,2
1304,3,3,4,3,3,3,1
1305,4,2,1,2,3,3,1
1306,3,1,4,3,2,2,2
1307,4,2,4,2,3,1,2
1308,1,4,1,3,2,3,1
1309,4,1,1,3,2,3,1
1310,4,1,4,3,1,3,1
1311,2,4,2,1,1,3,1
1312,4,4,3,2,1,3,1
1313,3,4,1,1,1,2,1
1314,4,1,2,3,1,3,1
1315,3,1,4,1,2,1,1
1316,2,2,2,2,1,2,2
1317,3,4,3,3,3,1,4
1318,3,2,3,1,3,1,1
1319,1,3,1,1,2,3,1
1320,3,3,3,2,2,2,3
1321,3,2,2,3,1,3,1
1322,2,1,4,1,1,3,1
1323,3,2,2,2,3,2,2
1324,3,2,3,1,2,2,1
1325,1,2,1,1,1,1,1
1326,1,2,3,3,3,1,1
1327,3,3,4,2,2,2,3
1328,1,3,1,1,1,2,1
1329,3,4,3,1,2,1,1
1330,1,1,3,1,2,3,1
1331,3,1,3,3,3,2,2
1332,1,2,2,2,3,1,1
1333,2,3,2,3,3,3,1
1334,4,1,2,3,2,3,1
1335,3,2,4,2,3,3,1
1336,4,4,4,2,3,1,4
1337,2,4,1,2,3,1,2
1338,1,2,3,2,2,3,1
1339,4,4,1,3,3,2,3
1340,4,1,1,3,2,1,1
1341,1,1,4,1,3,2,1
1342,2,4,2,3,2,1,2
1343,1,2,2,1,2,1,1
1344,1,1,1,1,1,1,1
1345,3,1,2,1,3,1,1
1346,2,4,3,3,2,1,2
1347,3,3,3,1,3,2,1
1348,1,1,3,2,1,2,1
1349,1,1,3,3,3,3,1
1350,1,3,4,1,3,2,1
1351,3,2,3,1,1,1,1
1352,4,2,1,1,3,2,1
1353,3,2,2,1,1,2,1
1354,3,3,2,2,1,2,2
1355,4,2,1,2,1,3,1
1356,4,1,4,3,3,2,2
1357,3,3,4,1,3,2,1
1358,4,3,3,2,1,2,4
1359,3,1,1,2,1,1,1
1360,2,3,2,1,1,3,1
1361,4,2,4,2,3,2,3
1362,2,2,4,2,1,3,1
1363,4,2,3,3,3,3,1
1364,1,3,4,1,2,2,1
1365,3,4,3,3,1,2,4
1366,1,3,3,3,2,1,2
1367,4,4,2,3,1,3,1
1368,3,4,1,1,3,3,1
1369,4,4,4,2,1,2,4
1370,4,1,2,1,2,3,1
1371,3,2,4,1,1,2,1
1372,3,2,1,2,2,2,2
1373,2,2,3,3,1,1,1
1374,1,1,1,2,3,2,1
1375,4,3,4,3,2,3,1
1376,2,1,4,2,3,3,1
1377,4,2,3,1,2,1,1
1378,2,4,4,2,2,2,2
1379,2,1,2,1,1,1,1
1380,4,3,3,1,1,3,1
1381,2,1,2,2,3,1,1
1382,3,2,1,3,2,1,1
1383,1,3,3,2,1,1,1
1384,2,1,1,3,1,3,1
1385,2,1,2,2,3,3,1
1386,3,4,4,2,1,3,1
1387,4,4,3,1,1,1,1
1388,2,4,4,2,3,3,1
1389,2,1,1,2,3,3,1
1390,1,2,2,2,1,2,1
1391,2,4,2,2,3,3,1
1392,1,1,2,2,1,2,1
1393,4,4,1,3,3,1,4
1394,2,3,4,3,2,3,1
1395,1,3,3,1,1,3,1
1396,3,3,3,1,3,1,1
1397,1,3,4,1,2,1,1
1398,1,1,3,3,1,1,1
1399,4,1,2,2,2,3,1
1400,2,1,2,3,1,1,1
1401,1,1,3,1,1,3,1
1402,2,3,4,2,1,2,2
1403,1,4,2,3,2,3,1
1404,3,2,1,3,2,3,1
1405,3,3,3,3,2,1,2
1406,4,3,2,2,2,2,4
1407,1,4,2,3,3,1,2
1408,1,3,1,2,2,3,1
1409,4,1,4,3,1,2,2
1410,1,3,4,1,1,2,1
1411,1,3,2,1,3,2,1
1412,2,3,1,2,1,1,1
1413,1,2,3,2,3,3,1
1414,4,2,3,1,1,1,1
1415,4,1,3,1,2,2,1
1416,4,3,3,2,3,1,4
1417,1,1,4,1,3,1,1
1418,1,2,4,1,3,3,1
1419,3,1,2,1,2,1,1
1420,1,3,4,3,2,2,2
1421,3,4,1,1,2,1,1
1422,1,3,2,3,1,1,1
1423,4,3,3,1,2,2,1
1424,4,3,2,3,2,2,3
1425,4,3,1,2,1,2,4
1426,1,1,1,1,3,3,1
1427,1,1,4,2,2,2,1
1428,2,1,2,2,3,2,1
1429,1,3,2,3,2,3,1
1430,2,1,3,3,1,1,1
1431,2,1,1,1,3,3,1
1432,1,4,3,2,2,3,1
1433,4,4,2,3,3,1,4
1434,2,1,4,1,1,2,1
1435,3,1,2,2,1,2,2
1436,4,4,1,3,1,3,1
1437,4,3,4,3,2,2,3
1438,2,1,3,2,1,1,1
1439,4,2,2,2,2,1,2
1440,3,3,1,2,3,3,1
1441,4,3,3,1,2,1,1
1442,1,1,2,1,2,2,1
1443,3,4,4,3,1,3,1
1444,2,1,2,3,3,2,1
1445,4,1,4,1,2,2,1
1446,2,4,4,1,1,2,1
1447,3,1,4,1,1,2,1
1448,1,4,3,3,3,1,2
1449,4,1,4,3,1,1,1
1450,3,4,2,3,2,3,1
1451,4,4,3,3,1,2,4
1452,2,1,1,1,2,1,1
1453,2,2,4,2,3,1,2
1454,4,2,3,3,1,2,2
1455,3,2,4,3,1,2,2
1456,4,4,4,3,1,2,4
1457,4,3,2,2,1,1,2
1458,1,2,2,3,1,1,1
1459,2,2,2,1,3,2,1
1460,4,4,4,2,3,2,3
1461,2,1,3,2,2,3,1
1462,4,1,4,2,3,3,1
1463,3,1,2,2,2,2,2
1464,2,2,2,2,1,1,1
1465,4,3,2,3,2,1,4
1466,3,1,4,2,1,3,1
1467,1,4,3,1,1,1,1
1468,1,4,2,2,2,2,2
1469,4,1,3,1,2,1,1
1470,2,1,2,3,3,1,1
1471,1,3,1,3,3,1,2
1472,4,2,4,2,1,1,2
1473,2,2,1,2,3,1,2
1474,3,3,2,2,3,2,3
1475,2,4,1,1,3,2,1
1476,4,1,1,1,3,2,1
1477,1,4,3,2,2,1,2
1478,4,1,3,3,1,1,1
1479,4,2,4,2,2,2,3
1480,1,1,2,2,2,1,1
1481,4,4,3,2,1,1,2
1482,4,3,3,3,1,2,4
1483,1,1,2,3,2,2,1
1484,1,4,4,3,3,2,2
1485,3,4,1,2,3,2,3
1486,1,4,1,2,3,3,1
1487,2,1,2,3,1,3,1
1488,1,2,4,3,3,1,1
1489,1,1,2,1,2,1,1
1490,2,4,4,3,2,1,2
1491,2,1,1,3,3,2,1
1492,1,4,3,1,3,1,1
1493,4,2,4,3,1,1,2
1494,1,1,2,2,3,1,1
1495,3,4,4,2,2,1,4
1496,1,1,2,3,1,1,1
1497,3,2,4,2,3,1,2
1498,3,2,1,1,3,3,1
1499,3,2,2,2,2,3,1
1500,4,3,4,2,1,3,1
1501,3,1,4,1,3,1,1
1502,1,4,1,3,1,2,1
1503,1,2,1,2,2,2,1
1504,3,1,1,2,2,1,1
1505,1,4,4,2,3,3,1
1506,1,2,2,2,3,2,1
1507,2,3,4,2,2,2,2
1508,1,2,1,1,3,2,1
1509,1,3,4,2,2,2,2
1510,1,3,4,3,2,1,2
1511,2,3,2,2,2,2,2
1512,3,1,1,3,2,1,1
1513,3,1,4,2,3,3,1
1514,2,1,1,2,1,1,1
1515,2,1,1,2,1,2,1
1516,3,4,2,1,3,2,1
1517,4,4,3,3,3,1,4
1518,4,4,4,3,1,1,2
1519,4,3,4,2,3,3,1
1520,4,3,4,1,3,2,1
1521,1,1,1,3,1,3,1
1522,3,2,3,2,2,3,1
1523,1,4,1,2,1,3,1
1524,2,3,1,2,1,2,2
1525,3,3,1,2,3,1,2
1526,3,2,1,3,1,1,1
1527,3,4,3,1,2,2,1
1528,3,3,2,1,3,1,1
1529,4,3,2,3,3,1,4
1530,1,2,1,1,2,1,1
1531,3,4,2,1,3,3,1
1532,4,4,2,1,2,2,1
1533,4,1,1,3,1,1,1
1534,2,2,1,3,2,2,2
1535,4,3,4,1,3,1,1
1536,2,1,3,1,1,3,1
1537,2,3,3,2,3,3,1
1538,3,3,1,3,1,1,1
1539,2,4,4,1,1,1,1
1540,3,2,4,1,3,1,1
1541,1,1,4,1,2,2,1
1542,3,1,2,3,1,3,1
1543,2,2,3,2,1,1,1
1544,3,1,1,1,1,3,1
1545,3,4,2,3,3,3,1
1546,1,4,2,3,3,3,1
1547,4,2,4,3,1,3,1
1548,3,3,3,3,1,3,1
1549,1,2,3,3,1,1,1
1550,4,1,4,3,3,1,2
1551,4,4,1,3,2,3,1
1552,2,4,4,3,1,3,1
1553,3,1,2,3,2,3,1
1554,3,1,2,1,3,3,1
1555,2,3,1,1,1,2,1
1556,3,2,1,2,2,1,1
1557,4,2,1,1,2,2,1
1558,1,3,1,3,2,2,2
1559,3,4,2,1,1,1,1
1560,4,4,1,3,3,3,1
1561,3,1,4,3,2,3,1
1562,2,3,3,1,1,2,1
1563,1,1,3,2,1,3,1
1564,2,1,1,3,2,2,1
1565,3,4,2,1,1,2,1
1566,2,2,4,1,1,1,1
1567,4,2,3,1,2,2,1
1568,2,4,3,2,3,3,1
1569,1,1,1,1,3,2,1
1570,4,2,3,1,1,2,1
1571,4,4,2,2,3,2,3
1572,2,3,1,1,3,3,1
1573,4,3,4,1,1,2,1
1574,4,1,3,1,1,3,1
1575,3,1,2,1,1,1,1
1576,1,1,2,1,2,3,1
1577,3,2,1,1,2,2,1
1578,2,1,4,2,2,2,1
1579,2,4,2,2,1,1,1
1580,4,3,1,3,1,2,1
1581,3,2,2,3,3,1,2
1582,1,4,3,2,2,2,2
1583,4,3,2,1,2,3,1
1584,4,2,4,1,3,1,1
1585,1,2,1,2,1,1,1
1586,4,4,1,1,3,2,1
1587,3,4,1,2,1,2,4
1588,2,3,4,2,2,1,2
1589,4,3,4,3,1,1,2
1590,2,4,3,3,1,2,2
1591,2,4,4,3,3,3,1
1592,1,1,4,2,2,1,1
1593,4,1,3,2,1,3,1
1594,1,1,2,3,1,3,1
1595,4,2,4,1,2,1,1
1596,1,3,2,1,2,2,1
1597,1,2,3,1,1,3,1
1598,2,3,3,3,3,1,2
1599,1,3,2,2,2,3,1
1600,1,2,2,3,3,2,1
1601,4,3,1,3,3,2,3
1602,1,3,4,3,3,1,2
1603,3,4,2,2,1,1,2
1604,1,2,3,3,2,3,1
1605,2,2,1,2,1,2,2
1606,2,3,1,3,1,1,1
1607,4,3,3,3,3,3,1
1608,4,3,1,2,1,1,2
1609,2,3,2,3,2,1,2
1610,3,1,2,3,3,2,2
1611,1,3,4,3,2,3,1
1612,2,4,1,2,2,2,2
1613,3,2,4,2,1,1,1
1614,4,2,1,1,1,1,1
1615,1,2,3,1,3,3,1
1616,3,4,4,1,2,1,1
1617,3,4,3,1,1,1,1
1618,2,3,4,3,2,1,2
1619,3,3,4,2,3,2,3
1620,3,3,1,3,2,1,2
1621,4,1,4,1,2,3,1
1622,4,2,2,1,2,3,1
1623,3,3,1,2,2,1,2
1624,2,3,3,1,2,2,1
1625,3,1,3,1,1,1,1
1626,3,4,1,3,2,3,1
1627,2,1,4,1,2,2,1
1628,4,3,3,2,3,2,3
1629,1,4,1,1,2,2,1
1630,2,2,3,2,3,3,1
1631,4,2,3,3,2,2,3
1632,3,3,1,3,2,2,2
1633,4,1,3,3,1,2,2
1634,2,3,4,1,2,2,1
1635,4,3,3,2,3,3,1
1636,4,1,3,2,2,1,2
1637,2,2,3,3,1,2,2
1638,1,3,4,3,3,3,1
1639,1,1,3,1,3,1,1
1640,1,2,1,3,1,1,1
1641,4,3,2,3,3,3,1
1642,1,4,4,2,2,2,2
1643,3,1,4,3,2,1,2
1644,2,3,3,2,2,3,1
1645,2,3,3,1,3,1,1
1646,4,4,2,2,1,2,4
1647,4,1,3,3,3,1,2
1648,3,3,4,3,1,1,2
1649,1,3,1,3,1,1,1
1650,2,3,3,2,1,3,1
1651,2,3,1,3,2,1,1
1652,2,4,4,2,1,1,1
1653,2,3,1,3,2,3,1
1654,4,3,1,2,3,2,3
1655,1,2,1,3,3,2,1
1656,3,2,1,2,3,2,2
1657,1,4,1,3,2,1,1
1658,3,1,4,2,2,1,2
1659,1,2,4,1,1,1,1
1660,3,1,2,2,3,1,2
1661,3,2,3,2,2,1,2
1662,1,2,3,2,1,3,1
1663,2,1,4,3,1,3,1
1664,3,3,1,1,1,2,1
1665,2,4,1,1,2,3,1
1666,2,1,3,3,3,3,1
1667,3,2,4,2,1,2,2
1668,4,1,3,2,2,3,1
1669,4,3,4,3,2,1,4
1670,2,3,2,2,1,1,1
1671,1,1,1,1,3,1,1
1672,4,3,3,2,1,1,2
1673,4,1,2,3,3,3,1
1674,3,1,4,2,3,2,2
1675,2,4,3,1,3,3,1
1676,2,3,1,1,2,2,1
1677,3,3,4,2,1,1,2
1678,1,4,2,2,3,3,1
1679,2,2,2,1,2,3,1
1680,2,2,2,3,3,3,1
1681,3,3,2,2,1,3,1
1682,3,4,1,1,3,2,1
1683,4,3,2,2,2,3,1
1684,2,3,3,1,3,2,1
1685,1,3,1,2,3,3,1
1686,1,2,3,2,1,2,1
1687,2,2,4,2,3,3,1
1688,1,2,1,1,1,2,1
1689,1,3,3,3,3,2,2
1690,4,4,2,3,2,2,3
1691,3,1,3,3,1,3,1
1692,1,2,2,1,2,2,1
1693,4,3,4,3,3,1,4
1694,1,1,3,2,3,1,1
1695,4,4,2,1,1,2,1
1696,2,1,3,2,3,3,1
1697,4,3,2,2,1,3,1
1698,4,3,3,1,1,2,1
1699,3,4,4,3,2,3,1
1700,3,2,4,2,1,3,1
1701,2,3,1,3,1,3,1
1702,3,2,2,2,3,3,1
1703,4,3,1,1,2,1,1
1704,1,4,3,1,1,2,1
